parametro,valor
PH,0.2613236605928684
th1,0.7995494868444122
tw,0.3002039094075435
ASC2,-0.17408096721801178
ASC3,-3.1583061022238206
ASC4,-2.133514777427605
ASC5,-0.009028801686633475
ASC6,-3.188058676943315
ASC7,-1.134589044703752
BAGE65_2,0.5446288302419175
BAGE65_3,1.1127700925841737
BAGE65_5,0.47388001515134187
BCP_3,1.0046670598400231
BCP_4,-2.356236328809553
BED_2,1.0458755224800798
BED_6,-1.8728373248073276
BESC_2,-0.16944425651268913
BESC_4,-0.31446565396471565
BESC_5,-0.26712388862012565
BFEM_2,0.9187356833756811
BFEM_3,0.943041403632628
BFEM_4,-0.6840977109753388
BFEM_5,0.5725417674737815
BFEM_6,-0.3969870434595944
BFEM_7,0.7919867285817371
BNTRAB_2,0.14906881691761048
BPAREJA_2,-0.7488028083990848
BPAREJA_3,-0.6812171537433257
BPAREJA_4,-0.6287387915954585
BPAREJA_5,-0.652030761075966
BPAREJA_6,-0.3358392760491195
BPAREJA_7,-0.5829630342117362
BQ3_5,-0.23150273297004983
BQ4_2,-0.34771216637571173
BQ4_5,-0.42601869715033747
BQ5_2,-0.7824079284337538
BQ5_5,-0.7303416510003173
BTC_2,-1.0848405693213672
BTC_4,-1.9267785735065155
BTC_6,-1.0467322256830094
BTC_7,-0.9575526364469276
BTD_2,-0.8415226946661396
BTD_4,-0.8950696131476654
BTD_5,1.0444426161152656
BTD_6,-3.282474036113939
BTEC_2,-0.5040992390755965
BTEC_5,-0.5876308668045724
BTEC_7,-0.22250482088262175
BTMOD_5,-0.04990673070830968
BTMOD_6,0.4856852515825656
BUNI_2,-1.0388108605063255
BUNI_3,-0.879125994501772
BUNI_4,-1.3704394412467027
BUNI_5,-1.1132538480073226
BUNI_6,-0.8909663720079177
BUNI_7,-0.8134396570512367
BZCEN_4,0.9272613177045265
BZCEN_5,0.26777622387167654
BZCEN_6,-0.5658530251158895
BZSUR_2,-0.5409554917347391
BZSUR_3,-0.5815900245805852
BZSUR_5,-0.34693735779780227
BZSUR_6,-0.6080916915235447
BZSUR_7,-0.3049146479566088
