parametro,valor
PH,0.2608136613722538
th1,0.7994946184471656
tw,0.3011581205863736
ASC2,-0.15974833630431753
ASC3,-3.142257358654321
ASC4,-2.0770892778201278
ASC5,-0.0027286068756612984
ASC6,-3.194051808790558
ASC7,-1.140567009138836
BAGE65_2,0.5092154585545761
BAGE65_3,1.0608249208660727
BAGE65_5,0.4430496088107153
BCP_3,0.9108887147759007
BCP_4,-3.0942261077093822
BED_2,1.0092396929791836
BED_6,-2.323409802568765
BESC_2,-0.17629631364050044
BESC_4,-0.3692975516402716
BESC_5,-0.2768253407916781
BFEM_2,0.919149616193404
BFEM_3,0.9540462706473077
BFEM_4,-0.7058608838739893
BFEM_5,0.5808376143397975
BFEM_6,-0.38087711108278394
BFEM_7,0.7991175772564368
BNTRAB_2,0.15053595857955251
BPAREJA_2,-0.7526203554956822
BPAREJA_3,-0.695312611266465
BPAREJA_4,-0.6293547036685831
BPAREJA_5,-0.6497525787083933
BPAREJA_6,-0.35292233274761825
BPAREJA_7,-0.5793560989321086
BQ3_5,-0.23954382520676662
BQ4_2,-0.33647713190288775
BQ4_5,-0.42086687662003086
BQ5_2,-0.7794076244119825
BQ5_5,-0.7197169632298969
BTC_2,-1.0973460705266656
BTC_4,-2.0124822921850343
BTC_6,-1.2326150794338038
BTC_7,-0.9717884938587142
BTD_2,-0.8415916570820181
BTD_4,-0.9380544658215091
BTD_5,1.0483953642366979
BTD_6,-3.6807024408980586
BTEC_2,-0.5111811261971801
BTEC_5,-0.593975634683464
BTEC_7,-0.21290093908871294
BTMOD_5,-0.04863031771852555
BTMOD_6,0.49445457586315295
BUNI_2,-1.0441644198154663
BUNI_3,-0.9305376354742813
BUNI_4,-1.4587667595737825
BUNI_5,-1.1082459565168683
BUNI_6,-0.9122213431663749
BUNI_7,-0.7876926748758741
BZCEN_4,0.9231830609126854
BZCEN_5,0.26546592528724533
BZCEN_6,-0.5573234794627123
BZSUR_2,-0.5292991745846606
BZSUR_3,-0.6221333580912293
BZSUR_5,-0.34859181393738004
BZSUR_6,-0.607032357809718
BZSUR_7,-0.30745275662672417
