parametro,Estimate,Std_error,t_ratio,abs_t_ratio
PH,0.2609597773580189,0.008452067247446432,30.875260420681222,30.875260420681222
th1,0.7995575884635007,0.0010521680324730893,759.91435187796435,759.91435187796435
tw,0.3012716982550069,0.019188722009754397,15.700456658961363,15.700456658961363
ASC2,-0.17075600496273957,0.09375435091952605,-1.8213128594885992,1.8213128594885992
ASC3,-3.1532048621499325,0.17413534821394822,-18.10778164509026,18.10778164509026
ASC4,-2.1211440503963397,0.1960470592042443,-10.819565766536211,10.819565766536211
ASC5,-0.006389126009728707,0.09059480049298795,-0.07052420199571195,0.07052420199571195
ASC6,-3.186231703111124,0.24922459166154928,-12.784579891851418,12.784579891851418
ASC7,-1.1319015555550376,0.08346855986952634,-13.56081328495863,13.56081328495863
BAGE65_2,0.5384393167523486,0.1173178727918468,4.589576199593079,4.589576199593079
BAGE65_3,1.0976956811380532,0.19970071428884517,5.496703830264507,5.496703830264507
BAGE65_5,0.465637097654195,0.0931883970531019,4.996728266383412,4.996728266383412
BCP_3,0.9816200913080302,0.2270639185942348,4.323100285528824,4.323100285528824
BCP_4,-2.6125080143838475,0.1626209829246001,-16.06501182934768,16.06501182934768
BED_2,1.0421406686705912,0.10146791287124948,10.27064260199125,10.27064260199125
BED_6,-2.0017677819050728,0.3576234629014246,-5.5974173664797835,5.5974173664797835
BESC_2,-0.1704700257375161,0.07539453075455706,-2.2610396806165203,2.2610396806165203
BESC_4,-0.3256919449490594,0.15582362085122975,-2.0901320555245526,2.0901320555245526
BESC_5,-0.270879717243013,0.06883357606645586,-3.935284678243221,3.935284678243221
BFEM_2,0.9142846685614341,0.059505434852677945,15.36472543768476,15.36472543768476
BFEM_3,0.9452938372411255,0.17024424919581876,5.552574267303603,5.552574267303603
BFEM_4,-0.6885060482026807,0.15302996115768694,-4.499158485005575,4.499158485005575
BFEM_5,0.5743475794957789,0.050678859269094614,11.333080258300765,11.333080258300765
BFEM_6,-0.39504647708552265,0.1649271081844466,-2.3952792323486416,2.3952792323486416
BFEM_7,0.7918165050173853,0.07362675444145893,10.754467055137727,10.754467055137727
BNTRAB_2,0.1498946922425981,0.030690742101501606,4.8840360961902,4.8840360961902
BPAREJA_2,-0.7457830473314386,0.05950322777459168,-12.533488942088844,12.533488942088844
BPAREJA_3,-0.6880052317008529,0.15010746324942428,-4.583417884809879,4.583417884809879
BPAREJA_4,-0.6270732032022449,0.158765752365382,-3.9496755053262653,3.9496755053262653
BPAREJA_5,-0.6505701179475972,0.050126280252023876,-12.978623482067176,12.978623482067176
BPAREJA_6,-0.3418549073816048,0.1266388308325864,-2.6994477533792858,2.6994477533792858
BPAREJA_7,-0.5822694661549827,0.07036564956497132,-8.274910695130453,8.274910695130453
BQ3_5,-0.23499323992233204,0.06020806263464651,-3.9030194568510503,3.9030194568510503
BQ4_2,-0.3491648622351699,0.07576568522515473,-4.608482866584631,4.608482866584631
BQ4_5,-0.42599321957208836,0.06775000418267868,-6.287722409927172,6.287722409927172
BQ5_2,-0.7873461675146182,0.0955418387186332,-8.240852155183243,8.240852155183243
BQ5_5,-0.7298895659330501,0.07636210653939678,-9.55826913387316,9.55826913387316
BTC_2,-1.0865256209364809,0.08956791310755292,-12.130746192911557,12.130746192911557
BTC_4,-1.9702995357889659,0.4769765402209024,-4.130810154471035,4.130810154471035
BTC_6,-1.089193093001105,0.18977733052808843,-5.739321392972679,5.739321392972679
BTC_7,-0.9607537392962,0.11139289775215319,-8.62491019341158,8.62491019341158
BTD_2,-0.839307445337673,0.06694318452612581,-12.537608589715623,12.537608589715623
BTD_4,-0.8997945473058668,0.18857261845184561,-4.771607642154264,4.771607642154264
BTD_5,1.047405508772962,0.04787887698307344,21.87615029365141,21.87615029365141
BTD_6,-3.41031936176036,0.12551643884157498,-27.170300505934648,27.170300505934648
BTEC_2,-0.5041292417790016,0.0779817457942089,-6.464708331990683,6.464708331990683
BTEC_5,-0.5911849129558144,0.07330037674962116,-8.065237031116213,8.065237031116213
BTEC_7,-0.222857673812362,0.08288199769203859,-2.6888549988916237,2.6888549988916237
BTMOD_5,-0.04975865760787129,0.013691190981654434,-3.6343556725302864,3.6343556725302864
BTMOD_6,0.48801455616738254,0.04185333883134617,11.660110514334468,11.660110514334468
BUNI_2,-1.0372250107785252,0.08809328718575776,-11.774166272072268,11.774166272072268
BUNI_3,-0.8795821656035193,0.17831105516765205,-4.932852675772214,4.932852675772214
BUNI_4,-1.3941139964787617,0.27116434893809305,-5.141214182241334,5.141214182241334
BUNI_5,-1.1121367960368798,0.07996088636463199,-13.90851010537067,13.90851010537067
BUNI_6,-0.8994221579951733,0.1663713163833062,-5.406113130240411,5.406113130240411
BUNI_7,-0.8088722813871404,0.09316275696083029,-8.68235663879318,8.68235663879318
BZCEN_4,0.9282401509565392,0.2106742175216336,4.406045323800576,4.406045323800576
BZCEN_5,0.2666366678558457,0.053404696295838876,4.992756936183929,4.992756936183929
BZCEN_6,-0.5659218773782786,0.14080636106690952,-4.0191499381860964,4.0191499381860964
BZSUR_2,-0.5389767381551865,0.06774259870453825,-7.956245382701551,7.956245382701551
BZSUR_3,-0.5813719770140456,0.19642679676849328,-2.959738623133202,2.959738623133202
BZSUR_5,-0.3482626404278667,0.0693977974924647,-5.018352930662986,5.018352930662986
BZSUR_6,-0.6055266774629918,0.16586431140733554,-3.650735184230908,3.650735184230908
BZSUR_7,-0.3073217763391357,0.08418266811082793,-3.650653789382647,3.650653789382647
