dimension,categoria,indicador,valor
edad,18 a 29,VoL_predicho_p01,0.3546805120134921
edad,18 a 29,VoL_predicho_p05,0.7509428526501095
edad,18 a 29,VoL_predicho_p25,1.3823698018087034
edad,18 a 29,VoL_predicho_p50,1.8661134684436025
edad,18 a 29,VoL_predicho_p75,2.3900732039069927
edad,18 a 29,VoL_predicho_p95,3.8225236712196593
edad,18 a 29,VoL_predicho_p99,7.35503495388548
edad,18 a 29,VoL_observado_p01,-0.48236811381446293
edad,18 a 29,VoL_observado_p05,-7.718288779359441e-17
edad,18 a 29,VoL_observado_p25,0
edad,18 a 29,VoL_observado_p50,0.46374991255926246
edad,18 a 29,VoL_observado_p75,3.709857896576316
edad,18 a 29,VoL_observado_p95,9.182469311629626
edad,18 a 29,VoL_observado_p99,19.492594959158723
edad,18 a 29,VTAW_predicho_p01,-5.257299927715964
edad,18 a 29,VTAW_predicho_p05,-2.4849344955995973
edad,18 a 29,VTAW_predicho_p25,-1.7105008527712249
edad,18 a 29,VTAW_predicho_p50,-1.1710780165441
edad,18 a 29,VTAW_predicho_p75,-0.7575599484198012
edad,18 a 29,VTAW_predicho_p95,-0.37304756224485097
edad,18 a 29,VTAW_predicho_p99,-0.22769319360889403
edad,18 a 29,VTAW_observado_p01,-4.237499021674237
edad,18 a 29,VTAW_observado_p05,-3.2273427999999997
edad,18 a 29,VTAW_observado_p25,-3.0425470000000003
edad,18 a 29,VTAW_observado_p50,-2.1774010874407375
edad,18 a 29,VTAW_observado_p75,0.3976523041454252
edad,18 a 29,VTAW_observado_p95,4.22514104106145
edad,18 a 29,VTAW_observado_p99,10.883573596680723
edad,18 a 29,VoL_predicho_sobre_w_p01,0.1927800124461333
edad,18 a 29,VoL_predicho_sobre_w_p05,0.29627368642270224
edad,18 a 29,VoL_predicho_sobre_w_p25,0.5001788884336761
edad,18 a 29,VoL_predicho_sobre_w_p50,0.6280473131147989
edad,18 a 29,VoL_predicho_sobre_w_p75,0.7250185988233341
edad,18 a 29,VoL_predicho_sobre_w_p95,0.8402632804111295
edad,18 a 29,VoL_predicho_sobre_w_p99,0.8958155753368144
edad,18 a 29,VTAW_predicho_sobre_w_p01,-0.8072199875538667
edad,18 a 29,VTAW_predicho_sobre_w_p05,-0.7037263135772978
edad,18 a 29,VTAW_predicho_sobre_w_p25,-0.499821111566324
edad,18 a 29,VTAW_predicho_sobre_w_p50,-0.3719526868852011
edad,18 a 29,VTAW_predicho_sobre_w_p75,-0.2749814011766659
edad,18 a 29,VTAW_predicho_sobre_w_p95,-0.15973671958887056
edad,18 a 29,VTAW_predicho_sobre_w_p99,-0.10418442466318559
edad,18 a 29,Tw_hat_p01,5.191435995887391
edad,18 a 29,Tw_hat_p05,9.26700303167315
edad,18 a 29,Tw_hat_p25,23.007203863064024
edad,18 a 29,Tw_hat_p50,40.29519829016453
edad,18 a 29,Tw_hat_p75,55.2539732144408
edad,18 a 29,Tw_hat_p95,76.0057682747682
edad,18 a 29,Tw_hat_p99,90.59157018938083
edad,18 a 29,Tf1_hat_p01,15.3328150813864
edad,18 a 29,Tf1_hat_p05,22.09568947255338
edad,18 a 29,Tf1_hat_p25,34.62313816176889
edad,18 a 29,Tf1_hat_p50,43.682367176683776
edad,18 a 29,Tf1_hat_p75,53.465670319929345
edad,18 a 29,Tf1_hat_p95,67.03352108763437
edad,18 a 29,Tf1_hat_p99,76.74131501635134
edad,18 a 29,Tf2_hat_p01,2.6959044493315827
edad,18 a 29,Tf2_hat_p05,3.884992236841059
edad,18 a 29,Tf2_hat_p25,6.087640901209836
edad,18 a 29,Tf2_hat_p50,7.680487073239355
edad,18 a 29,Tf2_hat_p75,9.40064415679107
edad,18 a 29,Tf2_hat_p95,11.786222346990932
edad,18 a 29,Tf2_hat_p99,13.493102962631657
edad,18 a 29,ingreso_libre_observado_p01,-6.651991047999969
edad,18 a 29,ingreso_libre_observado_p05,-1.0658141036401402e-15
edad,18 a 29,ingreso_libre_observado_p25,0
edad,18 a 29,ingreso_libre_observado_p50,10.3246047446154
edad,18 a 29,ingreso_libre_observado_p75,64.00026619014079
edad,18 a 29,ingreso_libre_observado_p95,152.01779208977757
edad,18 a 29,ingreso_libre_observado_p99,333.7408361799997
edad,18 a 29,ingreso_libre_predicho_p01,5.820209421753442
edad,18 a 29,ingreso_libre_predicho_p05,13.298006842863353
edad,18 a 29,ingreso_libre_predicho_p25,24.68461708148989
edad,18 a 29,ingreso_libre_predicho_p50,34.41347665779205
edad,18 a 29,ingreso_libre_predicho_p75,44.037574135603336
edad,18 a 29,ingreso_libre_predicho_p95,89.36969113904296
edad,18 a 29,ingreso_libre_predicho_p99,179.37658748939444
edad,18 a 29,ingreso_potencial_neto_Ec_p01,31.193662948
edad,18 a 29,ingreso_potencial_neto_Ec_p05,81.49604693399999
edad,18 a 29,ingreso_potencial_neto_Ec_p25,140.35980851999997
edad,18 a 29,ingreso_potencial_neto_Ec_p50,187.08826149
edad,18 a 29,ingreso_potencial_neto_Ec_p75,246.3742811182453
edad,18 a 29,ingreso_potencial_neto_Ec_p95,464.22052156999996
edad,18 a 29,ingreso_potencial_neto_Ec_p99,1015.9291034359994
