indicador,valor
PH_inicio,0.26326527771450065
tw_inicio,0.2969456344377914
th1_inicio,0.8001078727378941
n_Tw_hat_no_finito,0
min_Tw_hat,11.106724598965611
max_Tw_hat,119.57792204404161
