parametro,Estimate,Std_error,t_ratio,abs_t_ratio
PH,0.26311544489802147,0.008480230005497101,31.026923176312827,31.026923176312827
th1,0.7996737208506346,0.0010513312508253258,760.6296495256537,760.6296495256537
tw,0.2953592773793383,0.01920318526977092,15.380744039598685,15.380744039598685
ASC2,-0.13617668963565857,0.10055813442740683,-1.3542085919858116,1.3542085919858116
ASC3,-3.121165517666119,0.12570879788792247,-24.82853682563125,24.82853682563125
ASC4,-2.16697210803722,0.14246261883422476,-15.210811971376126,15.210811971376126
ASC5,0.04441484313836219,0.09698068825444155,0.45797615935488134,0.45797615935488134
ASC6,-3.0405141904109088,NA,NA,NA
ASC7,-1.0957626932652706,0.08164043751674957,-13.421813094037633,13.421813094037633
BAGE65_2,0.4820391519394652,0.084766543055036,5.686667576221597,5.686667576221597
BAGE65_3,1.0254629263602695,0.20127129063949517,5.094928954358503,5.094928954358503
BAGE65_5,0.4158370730899017,0.07438668718008792,5.5902082597545,5.5902082597545
BCP_3,0.9906922982729258,0.15076922389976039,6.570918604260988,6.570918604260988
BCP_4,-2.3469043092348922,0.22785026120559157,-10.300204602869677,10.300204602869677
BED_2,1.003787392820305,0.0961216356258112,10.442887142785588,10.442887142785588
BED_6,-1.737195846850357,NA,NA,NA
BESC_2,-0.21875885986793256,0.07489305058722494,-2.9209500501405383,2.9209500501405383
BESC_4,-0.3612341802199264,0.09684185564616436,-3.7301451713170874,3.7301451713170874
BESC_5,-0.3138324426021293,0.06212897230351563,-5.051305871743363,5.051305871743363
BFEM_2,0.9561429466199013,0.0612325881739231,15.614936019103148,15.614936019103148
BFEM_3,0.9242296905306956,0.14364711467069086,6.434028923236503,6.434028923236503
BFEM_4,-0.6677396766671987,0.16119818316284265,-4.142352373740137,4.142352373740137
BFEM_5,0.5712377028252064,0.05070621028199197,11.265635898411407,11.265635898411407
BFEM_6,-0.45434561911181276,0.0973071637176812,-4.669189828921669,4.669189828921669
BFEM_7,0.7920343192854519,0.07612905845531232,10.403837054550928,10.403837054550928
BNTRAB_2,0.16195700899858195,0.029760918431936047,5.441935851844815,5.441935851844815
BPAREJA_2,-0.7677158137047244,0.062196174406294435,-12.343457150429325,12.343457150429325
BPAREJA_3,-0.701839483542719,0.1322134716325012,-5.308381021062231,5.308381021062231
BPAREJA_4,-0.6352943992115269,0.1390099345457976,-4.570136668917181,4.570136668917181
BPAREJA_5,-0.6559215945933193,0.05058408602475655,-12.966955541557127,12.966955541557127
BPAREJA_6,-0.36764785146325785,0.14278033480796046,-2.57491938198453,2.57491938198453
BPAREJA_7,-0.5934925186511222,0.07140417738870375,-8.311733855854401,8.311733855854401
BQ3_5,-0.24302902810748375,0.05770920172020472,-4.211269968449351,4.211269968449351
BQ4_2,-0.37509392930252144,0.07260868728282167,-5.165964891246065,5.165964891246065
BQ4_5,-0.4449517574986527,0.06622115281514021,-6.719178670005317,6.719178670005317
BQ5_2,-0.8031303025368148,0.09245992931454718,-8.686252612248692,8.686252612248692
BQ5_5,-0.7549080023838255,0.07767041105146417,-9.719376943732483,9.719376943732483
BTC_2,-1.1374062391772553,0.08954229514041405,-12.70244678666828,12.70244678666828
BTC_4,-2.0989565110753947,NA,NA,NA
BTC_6,-1.139239349861373,0.4244993175128256,-2.68372480911457,2.68372480911457
BTC_7,-1.015898867671719,0.1183523758809351,-8.583679542637437,8.583679542637437
BTD_2,-0.8766930453113513,0.06800561582901204,-12.891480131812042,12.891480131812042
BTD_4,-0.9863531096609504,0.17974431187468867,-5.487534483698158,5.487534483698158
BTD_5,1.0336623295985532,0.04798103072982261,21.543145569736172,21.543145569736172
BTD_6,-3.133027159009567,NA,NA,NA
BTEC_2,-0.5673636426387688,0.07375909080640777,-7.6921181705981585,7.6921181705981585
BTEC_5,-0.645822222877318,0.06751172157657648,-9.56607545764896,9.56607545764896
BTEC_7,-0.2708858975950769,0.07760897565303752,-3.4903939308014147,3.4903939308014147
BTMOD_5,-0.044662839517573764,0.013810951194662085,-3.2338713596233615,3.2338713596233615
BTMOD_6,0.4770553498560502,NA,NA,NA
BUNI_2,-1.1229800692214675,0.08590031242965737,-13.073061522809489,13.073061522809489
BUNI_3,-1.0124856618048081,0.2034392962240412,-4.976844103362361,4.976844103362361
BUNI_4,-1.4328762296938793,0.17963480259064027,-7.97660703287648,7.97660703287648
BUNI_5,-1.1822661255399822,0.06882360106677547,-17.178207870769494,17.178207870769494
BUNI_6,-0.9642591429630462,0.14499175335370493,-6.650441288276253,6.650441288276253
BUNI_7,-0.8890066862621656,0.08328206632338275,-10.674647322151792,10.674647322151792
BZCEN_4,0.9586971273944375,0.1568702975493174,6.111399942318839,6.111399942318839
BZCEN_5,0.25816933859191393,0.053980416097262035,4.782648176085635,4.782648176085635
BZCEN_6,-0.6832607145523335,0.1047463214684908,-6.5230043878712065,6.5230043878712065
BZSUR_2,-0.5820743959757513,0.07142346850384965,-8.149623760492366,8.149623760492366
BZSUR_3,-0.6833320405972626,0.18612404297900578,-3.671379740415054,3.671379740415054
BZSUR_5,-0.3794370551045951,0.069745187112063,-5.440333173025044,5.440333173025044
BZSUR_6,-0.7810296519988985,0.16590899534466616,-4.707578696238595,4.707578696238595
BZSUR_7,-0.34052904766096237,0.08302851249835846,-4.101350697661781,4.101350697661781
