PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
236,37.23,33.86,10.76,86.15,2.247385,79.13012872000002,168,00438-1-02,18 a 29,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad activa,15.460000000000003,0,15.460000000000003,63.67012872000001,168,44.62,4.540014829999976,104.81833352999996
240,64.85,26.29,11.06,65.80000000000001,2.880642,47.177273449438005,168,00446-1-01,45 a 59,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Movilidad mixta,92.98,110.112359550562,-17.132359550562,64.309633,168,37.35,139.632360250562,247.22433895056196
245,41.44,41.05,11.9,73.61,3.486415,100.87703584,168,00454-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,51.4,0,51.4,49.477035840000006,168,52.949999999999996,43.600001759999984,228.20567601
246,64.07,34.21,11.32,58.4,3.143866,146.30748719,168,00456-1-02,30 a 44,Hombres,Quintil medio,Sur,Trabajadores rutinarios,Movilidad mixta,94.88,0,94.88,51.42748719,168,45.53,55.12000742999999,198.26022641
252,62.35,24.99,7.63,73.03000000000002,2.747903,142.78174095,168,00461-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,43.95,0,43.95,98.83174095,168,32.62,28.550011100000006,118.18660695999998
256,59.45,40.83,10.45,57.269999999999996,2.776518,73.37519787121208,168,00467-1-01,60 o mas,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,71.18999999999998,37.8787878787879,33.31121212121209,40.06398574999999,168,51.28,91.68879722878792,234.06864026878787
258,53.06,35.13,23.86,55.95,2.62845,87.43557294000001,168,00490-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,72.97000000000001,0,72.97000000000001,14.46557294,168,58.99,52.029984059999975,207.08224955999995
273,40.33,32.73,16.87,78.07,12.424511,143.28052989,168,00520-1-01,45 a 59,Hombres,Quintil medio,Norte,Trabajadores rutinarios,Motorizados privados,242.2,100,142.2,1.08052989,168,49.599999999999994,357.79999874,974.05574434
275,53.58,42.04,11.43,60.949999999999996,3.439119,103.1279698,168,00523-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,76.36,0,76.36,26.767969800000003,168,53.47,81.14002622,265.02971915
276,60.94,40.55,5.07,61.440000000000005,3.02857,127.66104634,168,00526-1-01,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,60.10000000000001,0,60.10000000000001,67.56104633999999,168,45.62,56.90000946000002,195.06337286000007
278,51.3,39.89,11.53,65.28,7.029029,199.1791805,168,00527-1-01,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Motorizados privados,163.59,0,163.59,35.5891805,168,51.42,161.41000720000002,522.84267838
280,62.51,35.94,12.59,56.96000000000001,4.018324,138.60542461,168,00530-1-01,60 o mas,Hombres,Quintil medio,Norte,Trabajadores rutinarios,Movilidad mixta,87.42,0,87.42,51.18542461,168,48.53,112.58000862999998,307.58927234999993
290,29.16,17,9.39,112.45,7.067497,111.9829304211321,168,00550-1-01,18 a 29,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,100.14,16.7452830188679,83.39471698113209,28.58821344,168,26.39,94.10528209886792,280.6165279288679
303,47.39,35.6,9.63,75.38,2.423681,2.6005963015020086,168,00582-1-01,60 o mas,Hombres,Quintil medio,Sur,Trabajadores rutinarios,Motorizados privados,89.94000000000001,152.197628458498,-62.25762845849799,64.85822476,168,45.230000000000004,112.25764628849801,221.88073791849803
313,60.2,30.25,13.63,63.919999999999995,5.7604,212.77608479999998,168,00592-1-01,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,166,0,166,46.77608479999999,168,43.88,133.9999952,386.7663472000001
327,62.67,26.64,14.01,64.67999999999999,2.646129,102.32293692000002,168,00611-1-01,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Movilidad activa,48.99,0,48.99,53.33293692000001,168,40.65,63.509967509999996,171.07511136
331,56.7,32.81,12.97,65.52,2.668017,92.006552,168,00619-1-02,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,55.73,0,55.73,36.276552,168,45.78,59.270011900000014,181.41183016000002
332,51.63,32.94,16.13,67.30000000000001,4.08046,105.16416438000002,168,00620-1-02,45 a 59,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Movilidad mixta,69.49000000000001,0,69.49000000000001,35.67416438000001,168,49.06999999999999,105.50998542000002,305.7381576199999
333,53.94,25.56,7.81,80.69,1.745375,121.18553476,168,00621-1-02,18 a 29,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,102.03999999999999,0,102.03999999999999,19.14553476,168,33.37,-27.04000726000001,31.203156489999998
338,51.83,42.13,8.36,65.67999999999999,11.385051,273.65722081,168,00624-1-02,30 a 44,Hombres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,233.57,0,233.57,40.08722081,168,50.49,316.42997252,891.2611975100002
340,69.37,17.27,11.75,69.61,9.518385,297.0184120533832,168,00628-1-01,45 a 59,Mujeres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,332.01,95.2819332566168,236.72806674338318,60.290345310000006,168,29.02,363.2719553966169,639.4954880966168
344,50.74,38.82,9.23,69.21,4.311402,149.52055860000002,168,00631-1-02,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,130.76000000000002,0,130.76000000000002,18.760558600000003,168,48.05,69.23997888,276.40284498000005
