PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tw_hat,Tf1,Tf1_hat,Tf2,Tf2_hat,Tc,w,Ec,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,VoL_predicho,VoL_observado,VTAW_predicho,VTAW_observado,VoL_predicho_sobre_w,VTAW_predicho_sobre_w,ingreso_libre_observado,ingreso_libre_predicho,ingreso_potencial_neto_Ec,error_Tw,error_Tf1,error_Tf2,cierre_temporal,cierre_temporal_predicho,diferencia_cierre_predicho
4,00006-1-03,18 a 29,Hombres,Quintil medio,Norte,Rutina flexible,Movilidad activa,12.79,44.8004165364534,78.66,46.53850204350253,11.88,11.991081420044054,64.67000000000002,3.134717,40.09303043,0,0,0,40.09303043,4.29189779886312,0,1.15718079886312,-3.134717,1.369150005842033,0.3691500058420329,0,100.3435968939016,283.81727717999996,-32.0104165364534,32.121497956497464,-0.1110814200440533,168,168,0
14,00020-1-02,30 a 44,Mujeres,Quintil medio,Sur,Trabajadores rutinarios,Motorizados privados,58.17,52.864867621141045,34.45,39.005102093024185,9.3,10.05003028583477,66.08,4.422605,124.9881249380272,154.79999999999998,87.0748299319728,67.72517006802718,57.26295487000001,5.553013002956577,7.568925363384715,1.1304080029565773,3.1463203633847154,1.2555977761876942,0.2555977761876942,132.27480791197283,108.81230292756928,325.76377666197277,5.305132378858957,-4.555102093024182,-0.7500302858347698,168,168,0
15,00022-1-01,30 a 44,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Motorizados privados,58.44,46.40212428634559,28.2,40.47826992320645,10.67,10.429605790447974,70.69,3.520064,70.07251384,108.11000000000001,93.75,14.360000000000014,55.71251383999999,4.586413491458793,8.7359163189954,1.066349491458793,5.215852318995401,1.3029346885337292,0.3029346885337292,135.64002632,93.2659333838908,272.464914,12.037875713654408,-12.278269923206448,0.24039420955202573,168,168,0
19,00027-1-01,30 a 44,Hombres,Quintil medio,Norte,Trabajadores rutinarios,Motorizados privados,62.06,54.53140442774426,25.63,36.27261595981458,12.46,9.345979612441162,67.85,5.640839,180.59048606,130.51999999999998,0,130.51999999999998,50.07048606,6.970104781492532,11.138906995312594,1.3292657814925324,5.498067995312594,1.2356503671692336,0.2356503671692336,169.47998228,127.01238676079254,384.33953979,7.528595572255739,-10.64261595981458,3.1140203875588384,168,168,0
20,00030-1-01,60 o mas,Hombres,Quintil medio,Norte,Rutina flexible,Movilidad activa,29.9,35.255566871162095,35.84,42.367936918562776,22.8,10.916496210275128,79.46,3.008059,13.244897154393286,49.01,125.7060669456067,-76.6960669456067,89.94096409999999,4.360241145155639,3.2742683669205337,1.352182145155639,0.2662093669205339,1.449519821637687,0.449519821637687,76.6960669456067,92.80592807250768,253.08864670560672,-5.355566871162097,-6.527936918562773,11.883503789724873,168,168,0
25,00037-1-01,45 a 59,Hombres,Quintil medio,Centro,Trabajadores moviles,Usuarios publicos,60.82,57.883889103445625,32.59,35.99234557636569,9.74,9.273765320188673,64.85000000000001,3.476739,125.3267801363441,90.35000000000001,13.9784946236559,76.3715053763441,48.95527476,4.198753840319264,5.0937037686348345,0.7220148403192641,1.6169647686348347,1.2076701300613202,0.20767013006132015,86.12848584365588,75.92039458128033,233.29884771365585,2.936110896554375,-3.40234557636569,0.46623467981132727,168,168,0
26,00037-1-02,60 o mas,Mujeres,Quintil medio,Centro,Cuidadores domesticos,Movilidad activa,74.15,74.64027478944607,29.4,27.399887325846418,5.55,7.059837884707521,58.89999999999999,4.461359,263.2319722645161,70.88999999999999,10.9677419354839,59.922258064516086,203.3097142,5.068290341350408,4.8405197241565725,0.6069313413504078,0.37916072415657265,1.1360418072946847,0.13604180729468485,67.57779758548389,69.7650894298522,223.5022946354839,-0.49027478944606173,2.0001126741535806,-1.5098378847075216,168,168,0
28,00039-1-03,30 a 44,Mujeres,Quintil medio,Norte,Cuidadores domesticos,Movilidad mixta,62.38,73.1242166096226,24.71,19.50908477186049,10.57,5.026698618516914,70.34,3.0454,189.972052,0,0,0,189.972052,3.338522522351966,0,0.293122522351966,-3.0454,1.0962509103408307,0.09625091034083076,0,32.72043726294464,107.44171199999997,-10.74421660962259,5.200915228139511,5.5433013814830865,168,168,0
37,00058-1-01,45 a 59,Hombres,Quintil medio,Sur,Trabajadores moviles,Motorizados privados,53.26,52.10460826293967,35.32,39.267700507484314,12.91,10.117691229575987,66.51000000000002,12.208294,328.76371607999994,303.54999999999995,0,303.54999999999995,25.21371608,15.579815480592487,16.68519700953482,3.3715214805924862,4.476903009534821,1.2761664717930683,0.2761664717930684,321.4500223600001,307.34466034879694,910.2560419799997,1.1553917370603273,-3.9477005074843134,2.792308770424013,168,168,0
38,00058-1-03,45 a 59,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Motorizados privados,87.99,94.65623214404008,15.1,12.43879555005045,7.21,3.204972305909464,57.70000000000001,3.094177,272.25663423000003,0,0,0,272.25663423000003,3.3008011720731187,-6.378458893782034e-15,0.20662417207311856,-3.0941770000000064,1.0667783944076628,0.0667783944076627,-5.684341886080802e-14,20.626502176749455,69.03108886999996,-6.66623214404008,2.6612044499495493,4.005027694090536,168,168,0
