PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
150,61.55,34.9,9.12,62.430000000000014,2.539926,100.20247284999999,168,00266-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,58.87,0,58.87,41.332472849999995,168,44.019999999999996,56.12997245,167.93751497
152,74.76,15.02,11.64,66.58,5.233821,240.56046719999998,168,00272-1-01,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Movilidad mixta,149.27999999999997,0,149.27999999999997,91.2804672,168,26.66,150.71999076000006,290.25365862
157,64.63,9.03,8.15,86.19,2.682138,111.90658099000001,168,00284-1-01,45 a 59,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad mixta,51.06,0,51.06,60.84658099,168,17.18,61.43999794999999,107.51912879
161,60.46,29.4,10.77,67.36999999999999,5.487832,158.05431014,168,00289-1-04,30 a 44,Hombres,Quintil medio,Centro,Trabajadores rutinarios,Movilidad mixta,126.26,0,126.26,31.794310140000004,168,40.17,173.74001258,394.18622402000005
162,52.97,19.88,25.12,70.03,3.611785,99.86623168000001,168,00290-1-01,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,83.55000000000001,0,83.55000000000001,16.31623168,168,45,91.45001976999997,253.98034477
163,53.47,27.3,9.86,77.37,3.147741,168.30971126999998,168,00291-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,0,0,0,168.30971126999998,168,37.16,0,116.97005555999999
166,18.04,35.69,15.66,98.61000000000001,3.355328,60.530117120000014,168,00295-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad mixta,0,0,0,60.530117120000014,168,51.349999999999994,-1.4210854715202004e-14,172.29609279999994
168,59.06,39.98,3.03,65.93,4.314037,140.49702622,168,00299-1-04,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores moviles,Movilidad mixta,110.71000000000001,0,110.71000000000001,29.78702622,168,43.01,114.289999,299.83673036999994
169,48.14,28.48,10.21,81.16999999999999,5.048821,147.80024898,168,00299-1-05,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,92.25,0,92.25,55.550248980000006,168,38.69,95.24999396000001,290.5888784500001
172,56.34,34.28,12.4,64.97999999999999,5.964521,163.17109418,168,00307-1-01,30 a 44,Hombres,Quintil medio,Centro,Trabajadores rutinarios,Movilidad mixta,177.13,50,127.13,36.04109418,168,46.68,172.87001896000004,451.29385924000013
177,49.47,36.68,17.95,63.89999999999999,3.052397,72.25206859,168,00321-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,58.75,0,58.75,13.502068589999999,168,54.629999999999995,78.750011,245.50245911000005
187,48.53,45.77,8.04,65.66,2.319921,81.43579217999999,168,00343-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad mixta,23.85,0,23.85,57.58579218,168,53.81,31.149973950000003,155.98492296
188,73.32,31.84,13.78,49.06,2.956583,181.69666672000002,168,00345-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,97.42000000000002,0,97.42000000000002,84.27666672000001,168,45.62,35.07999883999997,169.9593153
191,49.82,32.95,17.61,67.62,2.937264,80.96450052,168,00347-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,49.63,0,49.63,31.33450052,168,50.56,65.36999196,213.87805979999996
202,45.29,32.36,7.01,83.34,3.480108,99.68410827,168,00369-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,54.57,0,54.57,45.11410827,168,39.37,57.929983050000004,194.94183501
206,65.94,42.49,5.65,53.92,5.233038,153.6984395719481,168,00374-1-02,60 o mas,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Movilidad mixta,160.57999999999998,101.9480519480519,58.631948051948086,95.06649152,168,48.14,191.36808614805187,443.2865354680519
211,56.9,42.66,8.88,59.559999999999995,0.466961,26.570104500000003,168,00389-1-02,60 o mas,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,0,0,0,26.570104500000003,168,51.54,-2.3600000002232946e-5,24.067146339999997
215,28.34,42.76,11.39,85.51,2.972241,84.23330994,168,00393-1-02,60 o mas,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad mixta,0,0,0,84.23330994,168,54.15,0,160.94685015
217,39.23,67.19,3.81,57.77000000000001,3.108469,99.77524249000001,168,00395-1-01,45 a 59,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad mixta,27.830000000000002,0,27.830000000000002,71.94524249000001,168,71,22.169996379999972,242.87129537999996
218,63.63,36.25,6.46,61.660000000000004,4.342393,164.45644247,168,00399-1-01,30 a 44,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,113.15,0,113.15,51.30644247,168,42.71,111.85002412,297.31362915000005
225,93.93,18.09,5.81,50.16999999999999,2.104023,176.94086205,168,00410-1-03,30 a 44,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad mixta,29.31,0,29.31,147.63086205,168,23.9,20.69001834000005,70.97616804000006
230,75.41,20.67,8.35,63.57,4.143847,277.26753912999993,168,00421-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,139.77999999999997,0,139.77999999999997,137.48753913,168,29.020000000000003,35.21996314000006,155.47440308000012
240,64.85,26.29,11.06,65.80000000000001,2.880642,47.177273449438005,168,00446-1-01,45 a 59,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Movilidad mixta,92.98,110.112359550562,-17.132359550562,64.309633,168,37.35,139.632360250562,247.22433895056196
245,41.44,41.05,11.9,73.61,3.486415,100.87703584,168,00454-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,51.4,0,51.4,49.477035840000006,168,52.949999999999996,43.600001759999984,228.20567601
