PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
207,40.58,55.6,9.62,62.199999999999996,2.017586,107.89363598,168,00379-1-01,45 a 59,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,76.02,0,76.02,31.87363598,168,65.22,-26.0199961,105.56696282000004
212,5.84,54.13,6.25,101.78,3.051717,17.82202728,168,00390-1-04,18 a 29,Hombres,Quintil medio,Centro,Jovenes trabajadores,Usuarios publicos,0,0,0,17.82202728,168,60.38,0,184.26267245999998
214,59.42,42.85,6.04,59.68999999999999,5.192187,205.44976192,168,00393-1-01,18 a 29,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Motorizados privados,146.92999999999998,0,146.92999999999998,58.51976192000001,168,48.89,103.06998962000003,356.91601204999995
216,58.94,49.45,5.06,54.55,2.696581,82.0364817,168,00394-1-04,30 a 44,Hombres,Quintil medio,Norte,Jovenes trabajadores,Movilidad activa,48.1,0,48.1,33.9364817,168,54.510000000000005,76.90000244000001,223.89063275000004
238,50.52,48.8,13.01,55.669999999999995,11.727205,303.11840207999995,168,00443-1-01,45 a 59,Hombres,Quintil medio,Sur,Jovenes trabajadores,Motorizados privados,285.65999999999997,0,285.65999999999997,17.45840208,168,61.809999999999995,289.33999452000006,1014.1985355700001
239,53.53,53.48,9.24,51.75,2.15228,11.300702936912394,168,00445-1-02,18 a 29,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,66.55,80.4608294930876,-13.910829493087604,25.21153243,168,62.72,103.91084546308761,238.90184706308764
243,53.45,58.74,5.49,50.31999999999999,7.429232,175.27246905,168,00451-1-01,30 a 44,Hombres,Quintil alto,Centro,Jovenes trabajadores,Usuarios publicos,190.68,37.5,153.18,22.092469050000002,168,64.23,221.81998135,698.99955271
262,58.35,57.15,5.55,46.95000000000001,6.676654,158.36274905,168,00498-1-01,60 o mas,Hombres,Quintil medio,Norte,Jovenes trabajadores,Movilidad mixta,131.28,0,131.28,27.08274905,168,62.699999999999996,231.22001185000005,649.84621765
268,55.91,43.03,4.62,64.44,9.085582,148.31490768000003,168,00514-1-01,30 a 44,Mujeres,Quintil medio,Norte,Jovenes trabajadores,Motorizados privados,275.34000000000003,160,115.34000000000003,32.97490768,168,47.65,359.65998193999997,792.58796424
277,6.26,43.22,4.6,113.92000000000002,3.046521,19.071221459999997,168,00526-1-03,18 a 29,Mujeres,Quintil bajo,Norte,Jovenes trabajadores,Usuarios publicos,0,0,0,19.071221459999997,168,47.82,0,145.68463421999994
