PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tw_hat,Tf1,Tf1_hat,Tf2,Tf2_hat,Tc,w,Ec,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,VoL_predicho,VoL_observado,VTAW_predicho,VTAW_observado,VoL_predicho_sobre_w,VTAW_predicho_sobre_w,ingreso_libre_observado,ingreso_libre_predicho,ingreso_potencial_neto_Ec,error_Tw,error_Tf1,error_Tf2,cierre_temporal,cierre_temporal_predicho,diferencia_cierre_predicho
96,00159-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,77.51,66.64921776800398,23.2,31.14661849969794,4.63,7.544163732298093,62.65999999999999,3.386657,200.56980445,88.07,0,88.07,112.49980445000001,3.984147683419785,13.640275797251821,0.5974906834197848,10.253618797251821,1.176424917970667,0.1764249179706669,61.92997962000004,25.148235448535047,156.18064393000003,10.860782231996026,-7.946618499697941,-2.9141637322980927,168,168,0
98,00163-1-03,18 a 29,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,7.42,31.342351084147683,73.53,50.40807938272227,13.01,12.209569533130045,74.04,3.09159,22.9395978,0,0,0,22.9395978,7.239764129608481,0,4.148174129608481,-3.09159,2.341760754048396,1.3417607540483962,0,73.95810138824014,267.54619859999997,-23.922351084147685,23.12192061727773,0.8004304668699547,168,168,0
99,00164-1-03,18 a 29,Hombres,Quintil alto,Centro,Rutina flexible,Movilidad activa,10.93,29.85002590377106,68.32,44.163043120526815,5.46,10.696930975702108,83.29,2.946641,32.20678613,0,0,0,32.20678613,6.2291498235675355,0,3.2825088235675355,-2.946641,2.1139832859067447,1.1139832859067444,0,55.750524049113864,217.40317297999997,-18.92002590377106,24.156956879473178,-5.236930975702108,168,168,0
100,00165-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,75.48,79.63941086366452,18.96,19.876268092772385,9.89,4.81432104356309,63.67,3.077831,232.31468388,0,0,0,232.31468388,3.1781951420494896,6.038649162729344e-15,0.1003641420494894,-3.077830999999994,1.0326087241468065,0.032608724146806434,2.842170943040401e-14,12.801963697923469,88.79542435000005,-4.159410863664519,-0.9162680927723841,5.075678956436911,168,168,0
112,00199-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,41.42,35.90784770739731,58.79,59.40371021572741,9.49,14.388442076875299,58.29999999999999,3.062451,20.316720419999996,77.22,183.75,-106.53,126.84672042,7.446842420023427,9.563433347115746,4.384391420023427,6.500982347115746,2.4316609212762677,1.4316609212762677,106.53,89.6493036993666,315.6341542800001,5.512152292602693,-0.6137102157274086,-4.898442076875298,168,168,0
118,00213-1-02,18 a 29,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,35.52,42.36299063559066,53.09,41.80196566731607,5.68,10.125043697093291,73.70999999999998,3.019224,88.6971195542857,35.739999999999995,14.2857142857143,21.454285714285696,67.24283384000002,4.628041952936927,1.9342978838195997,1.6088179529369273,-1.0849261161804002,1.5328580962978988,0.5328580962978988,18.545716925714302,39.206238484464876,195.98551140571433,-6.84299063559066,11.288034332683935,-4.445043697093292,168,168,0
121,00220-1-01,60 o mas,Mujeres,Quintil medio,Centro,Cuidadores domesticos,Movilidad activa,78.17,68.88519433544111,22.45,33.9674061594983,10.46,8.227399505060593,56.919999999999995,2.743131,166.82056823,52.38999999999999,0,52.38999999999999,114.43056823,3.2163604497869294,8.867589003310657,0.4732294497869294,6.124458003310657,1.1725143457556089,0.17251434575560898,47.609982040000006,22.140543792572913,137.88642325000006,9.284805664558888,-11.517406159498304,2.2326004949394083,168,168,0
122,00220-1-02,30 a 44,Mujeres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,62.24,55.22394341008272,51.56,54.01325992608358,8.52,13.082796663833715,45.67999999999999,4.474784,171.37056364,117.86,0,117.86,53.51056364,6.919750167686392,10.930929883215116,2.4449661676863927,6.456145883215116,1.546387527908921,0.546387527908921,107.13999251999996,75.74465474834358,375.98501523999994,7.016056589917284,-2.4532599260835752,-4.562796663833716,168,168,0
123,00220-1-03,30 a 44,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,48.15,44.81971642356999,48.08,47.67315297320718,7.81,11.547130603222836,63.959999999999994,2.9133,85.5053994,60.230000000000004,0,60.230000000000004,25.2753994,4.664789724848001,6.006811689087725,1.751489724848001,3.0935116890877246,1.6012047248302617,0.6012047248302615,54.7699956,45.067880456786455,217.59433260000003,3.3302835764300056,0.4068470267928177,-3.7371306032228366,168,168,0
124,00222-1-04,30 a 44,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,42.34,52.73723784598709,45.3,38.45773881142556,12.87,9.315023342587354,67.49,3.097895,131.1648743,0,0,0,131.1648743,4.132755772322244,0,1.034860772322244,-3.097895,1.334052888274859,0.3340528882748589,0,32.20955113689416,180.20455214999998,-10.397237845987085,6.84226118857444,3.554976657412645,168,168,0
