PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
228,22.3,51.22,19.28,75.19999999999999,2.615515,44.8059796,168,00419-1-02,30 a 44,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,11.48,0,11.48,33.325979600000004,168,70.5,13.520004899999996,197.9138124
236,37.23,33.86,10.76,86.15,2.247385,79.13012872000002,168,00438-1-02,18 a 29,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad activa,15.460000000000003,0,15.460000000000003,63.67012872000001,168,44.62,4.540014829999976,104.81833352999996
249,80.19,24.32,3.9,59.59,2.89561,163.09899088,168,00459-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores moviles,Movilidad activa,103.15,77.25,25.900000000000006,137.19899088,168,28.22,69.09997501999999,150.81408922
250,42.59,54.28,12.75,58.379999999999995,2.970495,25.30338205000001,168,00460-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,53.29,154.5,-101.21000000000001,126.51338205000002,168,67.03,101.21000000000001,300.32227985
252,62.35,24.99,7.63,73.03000000000002,2.747903,142.78174095,168,00461-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,43.95,0,43.95,98.83174095,168,32.62,28.550011100000006,118.18660695999998
264,13.93,55.64,9.33,89.1,2.997265,41.751901450000005,168,00505-1-01,18 a 29,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,41.751901450000005,168,64.97,-7.105427357601002e-15,194.73230705000003
269,8.09,65.19,5,89.72,3.020669,24.43721221,168,00514-1-03,18 a 29,Mujeres,Quintil medio,Norte,Rutina flexible,Movilidad activa,0,0,0,24.43721221,168,70.19,0,212.02075710999998
270,35.91,38.15,13.58,80.36,2.959099,5.9412450900000096,168,00516-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,49.67999999999999,150,-100.32000000000001,106.26124509000002,168,51.73,100.31999999999998,253.39419127000002
281,15.61,88.65,6.36,57.37999999999998,3.126044,17.454259168767095,168,00531-1-02,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,20.78,52.1232876712329,-31.3432876712329,48.797546839999995,168,95.01,31.3432876712329,328.34872811123296
286,40.15,47.27,8.22,72.35999999999999,5.924537,3.7801459999999985,168,00541-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,145.41,154.5,-9.090000000000003,12.870146000000002,168,55.49,234.09001454999998,562.8425726800001
290,29.16,17,9.39,112.45,7.067497,111.9829304211321,168,00550-1-01,18 a 29,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,100.14,16.7452830188679,83.39471698113209,28.58821344,168,26.39,94.10528209886792,280.6165279288679
