parametro,Estimate,Std_error,t_ratio,abs_t_ratio
PH,0.2621637236678927,0.008522444193252432,30.761565311915852,30.761565311915852
th1,0.799556742178797,0.0010522537244514985,759.8516627684799,759.8516627684799
tw,0.29866623735341047,0.019342623579802053,15.440833872468241,15.440833872468241
ASC2,-0.17540733640438558,0.09981312972314932,-1.7573573425751818,1.7573573425751818
ASC3,-3.1894622025833375,0.19175825788747258,-16.632724127348794,16.632724127348794
ASC4,-2.079854085533415,0.18872858937537254,-11.02034457215531,11.02034457215531
ASC5,-3.4423094972537994e-4,0.09390842823725784,-0.00366560229136928,0.00366560229136928
ASC6,-3.2410743180988164,0.4298975972197256,-7.539177560097564,7.539177560097564
ASC7,-1.1222881724343916,0.08858732542309718,-12.668721705664904,12.668721705664904
BAGE65_2,0.5203402697786002,0.11577864303605592,4.494268166682133,4.494268166682133
BAGE65_3,1.0427735009939239,0.20281319587169241,5.1415466163928665,5.1415466163928665
BAGE65_5,0.4480770611410962,0.09818042245269006,4.563812723020314,4.563812723020314
BCP_3,0.9278993950640742,0.2739516613023701,3.3870916885585847,3.3870916885585847
BCP_4,-3.8694677559659096,NA,NA,NA
BED_2,1.0206746677937322,0.1084481558860945,9.411636919541255,9.411636919541255
BED_6,-2.139333992863787,0.6337251350635345,-3.3758073879290063,3.3758073879290063
BESC_2,-0.153786926593772,0.07806904118086448,-1.9698836346342465,1.9698836346342465
BESC_4,-0.3718456838671151,0.16814582237176545,-2.211447650747904,2.211447650747904
BESC_5,-0.2634997924940605,0.06875731814234456,-3.832316320839494,3.832316320839494
BFEM_2,0.9277158098208845,0.06094841721724034,15.221327348242665,15.221327348242665
BFEM_3,1.0041681648375493,0.1738276115040282,5.776804709844841,5.776804709844841
BFEM_4,-0.6987261022477149,0.1608823588067061,-4.343087131679908,4.343087131679908
BFEM_5,0.5732491853447271,0.05173099365265655,11.081348817572712,11.081348817572712
BFEM_6,-0.37167305308033793,0.19731431946112396,-1.883659807840592,1.883659807840592
BFEM_7,0.7833387962721147,0.08196481727272927,9.557012659049036,9.557012659049036
BNTRAB_2,0.148896438387117,0.03107269053387493,4.791874659994202,4.791874659994202
BPAREJA_2,-0.7580944360402034,0.060557504119737364,-12.518587862228614,12.518587862228614
BPAREJA_3,-0.6722543605228954,0.1505782195001195,-4.464486050868479,4.464486050868479
BPAREJA_4,-0.6391281266918334,0.15299385354838466,-4.17747583885589,4.17747583885589
BPAREJA_5,-0.6499592738630435,0.05101570804940506,-12.74037543953334,12.74037543953334
BPAREJA_6,-0.33490474136637705,0.11194965353689636,-2.99156567962043,2.99156567962043
BPAREJA_7,-0.5840314687588031,0.07170579853266675,-8.144829019549068,8.144829019549068
BQ3_5,-0.24744808406972682,0.06027941749279892,-4.105017837959157,4.105017837959157
BQ4_2,-0.3391500589829085,0.07434406363068544,-4.561898320055304,4.561898320055304
BQ4_5,-0.4300061084331024,0.0653926684677578,-6.575754109883421,6.575754109883421
BQ5_2,-0.7648578774725665,0.0939431982425923,-8.141705751782597,8.141705751782597
BQ5_5,-0.7354593481503892,0.07940123905140627,-9.26256764928108,9.26256764928108
BTC_2,-1.1033930147779702,0.08253847608944292,-13.368226154094208,13.368226154094208
BTC_4,-2.0888486076706765,0.5496626985191608,-3.800237151435265,3.800237151435265
BTC_6,-1.2440464763809995,0.763848336509916,-1.6286563927927724,1.6286563927927724
BTC_7,-0.9657941632140593,0.1134892280512647,-8.510007335478539,8.510007335478539
BTD_2,-0.8456488066119597,0.06674357132602156,-12.670116234584283,12.670116234584283
BTD_4,-0.973646076194624,0.17513321854108627,-5.559459731885225,5.559459731885225
BTD_5,1.0474153349165114,0.04877216177605915,21.475679911950458,21.475679911950458
BTD_6,-3.4146883565697213,0.6870344492523376,-4.970185061732701,4.970185061732701
BTEC_2,-0.5048898852798539,0.08034948762729904,-6.283672742529296,6.283672742529296
BTEC_5,-0.5869872990213635,0.0739510894733406,-7.93750711722743,7.93750711722743
BTEC_7,-0.2280685364403661,0.08131918005044846,-2.8046093959491216,2.8046093959491216
BTMOD_5,-0.04611302480916028,0.013760437131375248,-3.3511308084841085,3.3511308084841085
BTMOD_6,0.5012960392610261,0.07600483170221868,6.595581202324964,6.595581202324964
BUNI_2,-1.0260896157934,0.09260635921084634,-11.080120464051472,11.080120464051472
BUNI_3,-0.9432947436386898,0.20073060205012203,-4.699307101182066,4.699307101182066
BUNI_4,-1.4565171575648028,0.2153980712996417,-6.76197864157582,6.76197864157582
BUNI_5,-1.09743655466943,0.08576987288355137,-12.795128613043477,12.795128613043477
BUNI_6,-0.9370398480259263,0.1711005487751322,-5.476544959872834,5.476544959872834
BUNI_7,-0.8019705446806805,0.09200953699946109,-8.71616759342434,8.71616759342434
BZCEN_4,0.9393320696914087,0.16593813596419027,5.660736540358138,5.660736540358138
BZCEN_5,0.250712623969144,0.05402151176500199,4.640977562045367,4.640977562045367
BZCEN_6,-0.5676554128278859,0.19166814770757865,-2.9616575295230474,2.9616575295230474
BZSUR_2,-0.5374013683280111,0.0698483676565833,-7.693828594108317,7.693828594108317
BZSUR_3,-0.6412043151754667,0.19762486784341576,-3.244552784133991,3.244552784133991
BZSUR_5,-0.36711058337733,0.06894185799809047,-5.32493022435656,5.32493022435656
BZSUR_6,-0.6347103636848646,0.2905307670983575,-2.1846579968929314,2.1846579968929314
BZSUR_7,-0.31833241954938707,0.08224314942676135,-3.870625356253732,3.870625356253732
